director	nombre	primaryName
nm1400757	1	Wei Ling Chang
nm2544237	1	David Jetre
nm4040545	1	Joo-Ho Kim
nm0619777	1	Shashilal K. Nair
nm5024011	1	Alexander Giraldo
nm4305703	1	Yôsuke Okuda
nm0226398	1	Vincent Dieutre
nm3504479	1	Juan Andrés Arango Garcia
nm5249757	1	Sang-yoon Lim
nm15577741	1	Im Sang Yoon
nm1365652	1	Megan Peterson
nm0998581	1	John Douglas Sinclair
nm0221591	1	Virginie Despentes
nm1366960	1	Nacho Garassino
nm1834186	1	Kaspar Jancis
nm0683274	1	Ülo Pikkov
nm1173340	1	Priit Tender
nm4047350	1	Masaya Fujimori
nm1032539	1	Stephan Schesch
nm1598133	1	Sarah Clara Weber
nm1140275	1	Steven Knight
nm0209629	1	Louis-Do de Lencquesaing
nm0905570	1	Nicolas Wadimoff
nm3460363	1	David Lambert
nm0515491	1	Carlo Lizzani
nm0195039	1	Enzo D'Alò
nm0704664	1	Ilmar Raag
nm2902730	1	Rusudan Chkonia
nm0536057	1	Mike Magidson
nm1954881	1	Hernán Jabes
nm2155554	1	Spiros Stathoulopoulos
nm4421810	1	Jean-Christophe Dessaint
nm2174582	2	Yueh-Hsun Tsai
nm1923369	2	Chandra Sekhar Yeleti
nm4633768	1	V.V. Ramana
nm3847394	1	Laurent Boileau
nm3847867	1	Jung Henin
nm0423524	2	Alejandro Jodorowsky
nm1377813	1	Antti Haikala
nm0903474	1	Václav Vorlícek
nm0044651	1	Peter de Baan
nm0006860	1	Damian Lee
nm1131933	1	Satyajit Bhatkal
nm0896459	1	Frédéric Videau
nm0291961	1	Christine François
nm0057106	1	David Barrett
nm2757570	1	Hideki Oka
nm0594746	1	Anne-Marie Miéville
nm0894812	1	Todd Verow
nm1868917	1	Alessandro Carloni
nm2300791	1	Winai Patoomboon
nm3511659	1	Mikkel Brænne Sandemose
nm5197715	1	Vikram Veturi
nm0630197	2	Sergiu Nicolaescu
nm0104851	1	Charlotte Brändström
nm0920017	1	Peter Wellington
nm0498212	1	Sang-il Lee
nm2495823	1	Justin Krumb
nm0447097	1	Todd Kellstein
nm0904192	1	Victor Vu
nm2584377	1	Arthur Muhammad
nm0587791	1	Patrick Mille
nm0183984	1	Miguel Courtois
nm0661751	1	Dean Parisot
nm0813309	1	Courtney Solomon
nm0104146	1	Jacques Bral
nm5393650	1	Yong-han Kim
nm0457048	1	Mike Kirton
nm3751919	1	Jérôme Lescure
nm1421683	1	Santhakumar
nm0451170	1	Arbaaz Khan
nm0266203	1	Tobias Falk
nm1672091	1	Philippe de Pierpont
nm5139001	1	Zolbayar Dorj
nm5139623	1	U. Shagdarsuren
nm0046275	1	Bae Chang-ho
nm2016451	1	Raya Martin
nm0563243	1	Dan Mazer
nm3720782	1	Saso Pavlovski
nm1443023	1	Nacho Vigalondo
nm1720336	1	Blessy
nm2992917	1	Ermek Tursynov
nm0092632	1	Carlos Bolado
nm4618673	1	Michael Pitiot
nm2057169	2	Anwar Rasheed
nm0953706	1	Yolande Zauberman
nm1602507	1	Clément Michel
nm2041999	1	Yeong-eun Lee
nm2650383	1	Luca Boni
nm2652613	1	Marco Ristori
nm0069319	1	Charles Belmont
nm0704675	1	Richard Raaphorst
nm4022767	1	Shahriar Bahrani
nm0244033	1	Glenn Durfort
nm0853535	1	Colin Teague
nm0744985	1	Phillip J. Roth
nm0861129	1	Yongyoot Thongkongtoon
nm1561230	1	Benjamin de Lajarte
nm1055105	1	Madhur Bhandarkar
nm2512193	1	Stefan Schaller
nm5465229	1	Eugeniusz Korin
nm1139726	1	Neil Burger
nm0486994	2	Vincent Lannoo
nm3238607	1	Kenneth Castillo
nm0613587	1	Stéphanie Murat
nm0545861	1	David Marconi
nm0287082	1	Abe Forsythe
nm1450455	1	Hervé Lasgouttes
nm0257991	2	Jérôme Enrico
nm0585344	2	Jim Mickle
nm1509885	1	Hyeong-jun Bae
nm5221134	1	Dimitar Kolev
nm0870313	2	Toshiaki Toyoda
nm1110037	1	Pia Marais
nm0547456	1	Harriet Marin Jones
nm0509504	1	Riton Liebman
nm0847545	2	Noboru Takemoto
nm0147544	1	Idit Cebula
nm1840064	1	Michael Noer
nm1385123	1	Juliette Garcias
nm3932593	1	Ankush Bhatt
nm0419413	1	Florence Jaugey
nm0537611	1	Géraldine Maillet
nm0903177	1	Nicolas Wackerbarth
nm4115259	1	Roopesh Peethambaran
nm1760245	1	Julaluck Ismalone
nm1279773	1	David Ismalone
nm2371540	1	Tony Trov
nm6167154	1	Johnny Zito
nm1103496	1	BJ McDonnell
nm3221483	1	Navaniat Singh
nm1646003	1	Yariv Horowitz
nm0470081	1	Lars Kraume
nm1860624	1	Frank Lin
nm2408025	2	Gyeong-tae Roh
nm2158747	1	Sam Gorski
nm3021105	1	Niko Pueringer
nm1325482	1	Hisako Matsui
nm2462651	2	Norihiro Naganuma
nm0440994	1	Jo Kastner
nm2788609	1	Christophe Wagner
nm0211168	1	Dominique de Rivaz
nm0730000	1	David Roach
nm0743916	1	Warwick Ross
nm3044410	1	Yan Lanouette Turgeon
nm0747689	3	Chito S. Roño
nm0131064	1	Art Camacho
nm0037576	1	Yilmaz Arslan
nm0629006	1	Dustin Nguyen
nm1385075	3	Felix Fuchssteiner
nm0407990	1	Im Kwon-taek
nm0930261	1	Chris Williams
nm0523276	1	Declan Lowney
nm0591360	1	Alain Minier
nm1372499	2	Yoshitomo Yonetani
nm2841273	1	R.T. Wong
nm0244792	1	Jean-Pierre Dutilleux
nm0473234	1	Jan Krüger
nm1515431	1	Mark Meily
nm0553400	1	Gilles Martinerie
nm0506312	1	Abe Levy
nm1719186	1	Silver Tree
nm4320125	1	Mukunda Michael Dewil
nm0520931	1	Marceline Loridan Ivens
nm0315889	1	Dilip Ghosh
nm0161621	1	Jaime Chávarri
nm0000420	1	Valeria Golino
nm2031002	1	Kabeer Kaushik
nm0153456	1	Françoise Charpiat
nm0847595	1	Kazuyoshi Takeuchi
nm4921095	1	Srinath Rajendran
nm2119212	1	João Leitão
nm0007052	1	Nick Quinn
nm0872535	1	Rodrigo Triana
nm1115601	1	Inigo Westmeier
nm2805715	1	David Galán Galindo
nm0994402	1	Roberto Pérez Toledo
nm4591651	1	Pablo Vara
nm2306701	1	Javier Botet
nm0802108	1	Desi Singh
nm2543774	1	Emilis Velyvis
nm4733887	1	Alphonse Puthren
nm5903181	1	Po-jui Chang
nm1548496	1	Hsun-Wei David Chang
nm0197463	1	Philippe Dajoux
nm3592235	1	Ritesh Batra
nm1212514	1	Bharat Bala
nm0024925	1	Hossein Amini
nm0408101	1	Thomas Imbach
nm0038896	1	Rodney Ascher
nm1027986	1	Julian Barratt
nm0095321	1	Robert Boocheck
nm1486025	1	Alejandro Brugués
nm0275244	1	Larry Fessenden
nm1671995	1	Jim Hosking
nm2101710	1	Lancelot Oduwa Imasuen
nm1414810	1	E.L. Katz
nm3522076	1	Aharon Keshales
nm1289234	1	Marvin Kren
nm0554890	1	Juan Martínez Moreno
nm8060038	1	Wolfgang Matzl
nm1152178	1	Robert Morgan
nm1854288	1	Chris Nash
nm4055378	1	Hajime Ohata
nm0707963	1	Dennison Ramalho
nm0737442	1	Todd Rohal
nm3009132	1	Jerome Sable
nm3609341	2	Jen Soska
nm3609300	2	Sylvia Soska
nm1730404	1	Sôichi Umezawa
nm1002216	1	Gjergj Xhuvani
nm0344603	1	Olivier Gruner
nm3753514	1	Patrick Shanavian
nm2486358	1	Jo Dong-oh
nm0216484	1	Mark Delaroy
nm0994523	1	Thomas Elliott
nm1779804	1	Germinal Alvarez
nm0698964	1	Frédéric Proust
nm2938030	1	Kôtarô Terauchi
nm5703834	1	G. Bhoopathy Pandian
nm1226871	3	Wes Ball
nm0090442	1	Lidiya Bobrova
nm0801543	1	Osman Sinav
nm0505230	1	Jeremy Leven
nm1564550	1	Cheol-soo Jang
nm0844444	1	János Szász
nm0327789	1	Shaky González
nm3208867	2	Rodrigo Aragão
nm0054048	1	Gerald Barclay
nm4830242	1	Edgar Marie
nm5390562	1	Salamat Mukhammed-Ali
nm1257564	1	Tsugumi Kitaura
nm0347098	1	Jean-Louis Guillermou
nm0227570	1	Isabelle Doval
nm1699767	1	François-Xavier Vives
nm2025035	1	Atsushi Takahashi
nm2283173	1	Glenio Bonder
nm0626686	1	Sandra Nettelbeck
nm1950669	1	Virginia Gilbert
nm5399421	1	Bruno Hullin
nm2277061	1	Jean-Marc Rudnicki
nm5481432	1	Ziming Wang
nm2367198	2	Ken Ochiai
nm3351235	1	Aashiq Abu
nm1549797	1	Vimukthi Jayasundara
nm4710591	1	Marguerite Abouet
nm3154125	1	Clément Oubrerie
nm0326884	2	Flora Gomes
nm0914132	1	Mark Waters
nm3781956	1	Christopher J. Martin
nm0945902	1	Oles Yanchuk
nm1950988	2	Tomoyuki Takimoto
nm1071849	1	Stéphane Berla
nm1228287	1	Nicolas Mercier
nm2025581	1	Masayuki Miyaji
nm0354499	1	G.B. Hajim
nm2200616	1	David McElroy
nm1727100	1	Jay Chou
nm1018493	1	Rakeysh Omprakash Mehra
nm0646839	1	Félix Olivier
nm1081573	1	Philippe Katerine
nm6184061	1	Zhong Lei
nm0394199	1	Joel Hopkins
nm0554532	1	Manuel Martín Cuenca
nm0585011	1	Roger Michell
nm0530789	1	Aziz M. Osman
nm1848095	1	Aarón Fernández Lesur
nm3026907	1	Henry Saine
nm0629075	1	Quang Dung Nguyen
nm0599270	1	Julia Montejo
nm0623896	1	Jesus Nebot
nm1474034	1	Juno Mak
nm1517675	1	Hong Huang
nm0280083	1	Jean-Charles Fitoussi
nm1204790	1	Sacha Bennett
nm4234237	1	Ben Rivers
nm2496107	1	Ben Russell
nm1059369	1	Yûzô Satô
nm0482774	1	Joel Lamangan
nm2359010	1	Sadik Ahmed
nm0381478	1	Jared Hess
nm0467726	1	Philippe Kotlarski
nm0917934	1	Anne Weil
nm9713299	1	Kouji Ogawa
nm2287741	1	Joon-Hwan Jang
nm4138642	1	Mamas Chandran
nm0658823	1	Jake Paltrow
nm0407739	1	Maria Ilioú
nm0556301	1	Rashid Masharawi
nm0718671	1	Edgar Reitz
nm1999473	1	Shoojit Sircar
nm0247246	1	Johan Earl
nm3951994	1	Adrian Powers
nm2404755	1	Claudia Sainte-Luce
nm1655391	1	Abdellah Taïa
nm1202695	1	Riccardo Gabrielli R.
nm0702797	2	Steven Quale
nm5889289	1	Rani Massalha
nm3081414	1	Jonathan M. Levine
nm1245435	1	Michael S. Ojeda
nm3061633	1	Emma Dante
nm1205561	2	Sarah Leonor
nm3092172	1	Fabio Mollo
nm0038936	1	Rob Ashford
nm1229177	1	Tim Van Someren
nm0406881	2	Ahmad Idham
nm0136673	1	Margarida Cardoso
nm2213552	1	Leticia Tonos
nm1436449	2	Amitoj Mann
nm13838474	1	Kuldeep Singh
nm0044577	1	Agnès B.
nm5142329	1	Masatoshi Nagamine
nm0960025	1	Kentarô Ohtani
nm9955258	1	Ajit Sable
nm9877154	1	Sanjiv Trigunayat
nm4793645	1	Ben Pohl
nm0943212	1	Ziniu Wu
nm0284011	1	Clarence Fok
nm4005810	1	Jeong-Hun Park
nm3117605	1	Marianne Chaud
nm1629105	1	Joel Novoa
nm3304468	1	John Maclean
nm0379391	1	Cirio H. Santiago
nm1271233	2	Garrett Batty
nm2099164	1	Simone Bartesaghi
nm1698289	1	Luis Enrique Rodríguez
nm4144986	2	Chalermchatri Yukol
nm1454995	1	Adrian Langley
nm2452172	1	Keri Collins
nm3944094	1	Robert Budina
nm2516950	1	Denis Delestrac
nm1085270	1	Jorge Dorado
nm1061965	1	José Eduardo Belmonte
nm3051114	1	Anthony D'Souza
nm2521923	1	Marc Boréal
nm1055220	1	Thibaut Chatel
nm1633006	1	Deepan
nm0044338	2	Bade Hj. Azmi
nm0222664	1	Scott Devine
nm0448588	1	J.M. Kenny
nm0459996	1	Reinhard Klooss
nm5515424	1	Yasuo Mikami
nm1248526	1	Bojan Vuk Kosovcevic
nm1313530	1	Akarapol Akarasaranee
nm2604836	1	Jean Denizot
nm1271987	1	Quark Henares
nm0722221	1	Phillip Rhee
nm1112260	1	K. Subhash
nm1083489	1	Kevin Munroe
nm0165995	1	Jericca Cleland
nm0911334	1	Matthew Warchus
nm0522177	1	Marc-Olivier Louveau
nm5901501	1	Hong-soo Park
nm1852165	1	Guillaume Vincent
nm0328636	1	Goo-Bi GC
nm2149614	1	Daniel Aguirre
nm1436469	1	Narimane Mari
nm2553357	1	Keiichirô Kawaguchi
nm1122650	1	Kittikorn Liasirikun
nm2051927	1	S.L. Puram Jayasurya
nm5139847	1	Yuan Li
nm0079496	1	Shana Betz
nm0944578	1	Xin Xin Xiong
nm1441714	1	Itsuji Itao
nm1720648	1	Damon Beesley
nm0606597	1	Iain Morris
nm1590302	1	Fuminori Kizaki
nm0004121	1	Mikael Salomon
nm0409079	2	J. Christian Ingvordsen
nm0071066	1	Ray Bengston
nm2756180	1	George D. Escobar
nm3622914	1	Jason Chong
nm0368209	1	Yusof Haslam
nm0310673	1	Sarah Gavron
nm5663935	1	David Field and George Basha
nm0059750	1	George Basha
nm0275913	1	David Field
nm0053684	1	Tony Barbieri
nm5143231	1	Yôichi Fujita
nm3796124	1	Thanos Kermitsis
nm6211307	1	R.T. Neason
nm0019471	1	Osman Ali
nm3809021	2	Alper Caglar
nm3184458	1	Olga Lydia
nm5573154	1	Rachel Maryam
nm1908872	1	Happy Salma
nm2708740	1	Cathy Sharon
nm1197001	1	Marcella Zalianty
nm3310186	1	Whitney Horn
nm3310135	1	Lev Kalman
nm0076081	1	Joyce Bernal
nm1381100	1	Kyle Newman
nm0361828	1	Dominic Harari
nm0670808	1	Teresa Pelegri
nm5507490	1	Aleksander Bach
nm0084619	1	Didier Bivel
nm0701280	1	Nopparat Puttarattamamane
nm2431530	1	Thierry Grenade
nm3265185	1	Téona Grenade
nm6059563	1	Vichian Ta-in
nm0117929	1	Franziska Buch
nm0050988	1	Thomas Balmès
nm1983138	1	Rergchai Poungpetch
nm2013191	1	Claudia Llosa
nm0872328	1	Maarten Treurniet
nm1312919	1	Yann Demange
nm0284659	1	Eliana Fonseca
nm0125367	1	Jörg Buttgereit
nm2353593	1	Michal Kosakowski
nm1098492	1	Andreas Marschall
nm2524803	1	Stanislav Donchev
nm0555549	1	Mike Marvin
nm6288580	1	Jae-Hyun Park
nm3028867	1	Yi-chi Lien
nm2940487	1	Kelsy Abbott
nm3373074	1	Paul Bartunek
nm4949867	1	Casey Donahue
nm4615186	1	Fatal Farm
nm3171597	1	Tom Kauffman
nm0564530	1	Michael McCafferty
nm0612780	1	Nick Mundy
nm2098823	1	Dan Murrell
nm2466457	1	Ryan Ridley
nm2455446	1	J.D. Ryznar
nm2603848	1	Joshua Sasson
nm2559367	1	David Seger
nm0040734	1	James Atkinson
nm0084207	1	Todd Bishop
nm2616523	1	Stephen Cedars
nm1263285	1	David Codeglia
nm8351207	1	Robert Copperfield
nm1697560	1	Kate Freund
nm0294492	1	Matthew Freund
nm0295223	1	Hank Friedmann
nm2873575	1	Clint Gage
nm8377173	1	Adam Ganzer
nm4700496	1	Ariel Gardner
nm5351657	1	Tais Ghelli
nm2795771	1	Shane Houghton
nm3196241	1	Paul Isakson
nm3889830	1	Mike Karnell
nm4664099	1	Alex Kavutskiy
nm5074519	1	Benji Kleiman
nm3374111	1	Jim Klimek
nm1086005	1	Jason Makiaris
nm1380806	1	Mike Manasewitsch
nm2660380	1	Timothy Marklevitz
nm2749141	1	Wendy McColm
nm3413313	1	Aaron Moles
nm3413977	1	John Olsen
nm1739457	1	Ben Pluimer
nm3364004	1	Matthew Pollock
nm1543633	1	Wade Randolph
nm2566169	1	Kyle Reiter
nm1890588	1	Dan Riesser
nm3983968	1	Jennifer Ruiz
nm2655289	1	Austin Salmi
nm0797520	1	Andy Signore
nm1892658	1	Duncan Skiles
nm4680110	1	Lauren Smitelli
nm2682257	1	Tyler Spiers
nm3380929	1	Spencer Strauss
nm2936815	1	Erni Walker
nm4932106	1	Brett Weiner
nm1654417	1	Matt Wyatt
nm2967350	1	Brian Wysol
nm4733595	1	Scott Yacyshyn
nm8351208	1	Lindsay Zdziebko
nm3095427	1	Zachary Harrison Zdziebko
nm2261282	1	Jeremy Cohen
nm8367562	1	Ryan Ross
nm0739485	1	Liliana Romero
nm1253076	1	Norman Ruiz
nm4145551	1	Victoria Aizenstat
nm6059656	1	Liliana Romero
nm6059649	1	Norman Ruiz
nm0157345	1	Benoît Chieux
nm0224331	1	Andrea Di Stefano
nm2176554	1	Manu Payet
nm5408057	1	Shashank
nm1679372	2	Sudeep
nm5907071	1	Nanda Kishore
nm6444506	1	Mahesh
nm5697538	1	Ayyappa P. Sharma
nm0235719	1	John Erick Dowdle
nm2244594	1	Ben Demaree
nm1450721	2	Yoshikazu Miyao
nm1757129	1	Akihiro Hino
nm2005149	1	Mark Schmidt
nm2553744	1	Adam Smith
nm0109578	1	Chris Brinker
nm3631963	1	Gun Ho Jang
nm0179697	1	Ericson Core
nm0001060	1	Chris Columbus
nm0082526	1	Peter Billingsley
nm5672919	1	Yuefeng Song
nm2532973	1	A.S. Ravi Kumar Chowdary
nm0190861	1	Jonás Cuarón
nm7440674	1	Seven Miao
nm0946734	1	David Yates
nm2483574	1	Bas Devos
nm1327830	1	Tristan Patterson
nm2284321	3	Samuthirakani
nm4410767	1	Suraj
nm3386674	1	Matías Lucchesi
nm2435387	1	Y.V.S. Chowdary
nm1190574	1	Jacques Ouaniche
nm1294036	1	Nima Nourizadeh
nm3088409	1	Frédéric Tcheng
nm0472646	1	Miriam Kruishoop
nm0313227	1	Henrik Ruben Genz
nm0917188	1	Chris Wedge
nm2312182	1	Adam Beamer
nm2304734	1	Evan Beamer
nm0123666	1	Mark Burton
nm0326450	1	Richard Starzak
nm7113889	1	Sathya Prabhas Pinisetty
nm8376611	1	Pushpavasagan
nm8909044	1	K. Subash
nm1035649	1	Lee Jeong-ho
nm2311452	1	Mitzi Vanessa Arreola
nm1045368	1	Amir Galván Cervera
nm6424426	1	Syamdhar
nm2081382	1	Juliano Ribeiro Salgado
nm1458283	1	J.M Cravioto
nm1729447	1	Onur Ünlü
nm0911011	1	Ping Wang
nm0644900	1	Oh Seung-uk
nm5309424	1	Eric Omond
nm2276757	1	Marie Amachoukeli-Barsacq
nm2885983	1	Kanu Behl
nm0000958	1	John Boorman
nm0645477	1	Kihachi Okamoto
nm4347079	1	Jane Altiparmakov
nm4032011	1	Ognen Dimitrovski
nm4346050	1	Sinisa Evtimov
nm1729128	1	Srdjan Janicijevic
nm4347597	1	Darijan Pejovski
nm4347300	1	Sasa Stanisik
nm2754753	1	Gjorce Stavreski
nm3318714	1	Vardan Tozija
nm4346353	1	Bojan Trifunovski
nm4345921	1	Borjan Zafirovski
nm1319852	1	Alfonso Pineda Ulloa
nm2651069	2	Patricio Valladares
nm1715814	1	Akihiro Enomoto
nm2486227	1	Emmanuel Naccache
nm2324123	1	Steve Rudzinski
nm1085510	1	Benjamin Guedj
nm1659741	1	David Soren
nm1740286	1	Ramiro Medina Flores
nm0215299	1	Steven S. DeKnight
nm0281945	1	Anne Fletcher
nm2031561	1	J.Q. Lee
nm1826454	1	Kim Seong-hun
nm3324251	1	Glenn Berggoetz
nm3619993	1	Thomas Cailley
nm1731219	1	Marianne Tardieu
nm0536705	1	Ananth Mahadevan
nm3234720	1	Peter James Iengo
nm1729978	1	Tom Hammock
nm0201713	1	Suneel Darshan
nm1404627	1	Vasily Serikov
nm0043211	1	Yossi Aviram
nm1808452	1	Shingo Suzuki
nm6436112	1	Wiam Bedirxan
nm0611256	1	Ossama Mohammed
nm1415729	1	Sanjay F. Gupta
nm10395551	1	Bharat Sunanda
nm1873953	1	Samar Iqbal
nm1232843	1	Antoine Bardou-Jacquet
nm0688490	1	Thierry Poiraud
nm2692858	1	Fernando González Molina
nm2345855	1	Hüseyin Karabey
nm2717987	1	Christian Filippella
nm3431390	1	Vincent Mariette
nm0160157	1	Christian E. Christiansen
nm0002041	1	Dean Devlin
nm0063769	1	Charlie Bean
nm0279729	1	Paul Fisher
nm0517517	1	Bob Logan
nm0044611	1	Bassek Ba Kobhio
nm1381182	1	Didier Ouenangare
nm0438029	1	Raj Kanwar
nm0494558	1	Didier Le Pêcheur
nm2147000	1	Amelle Chahbi
nm1542079	1	Dominic Zapata
nm0007134	1	Farah Khan
nm2574176	1	Tyler Shields
nm0047063	1	Petter Baiestorf
nm4804728	1	Joel Caetano
nm0596261	1	José Mojica Marins
nm6206640	1	Marcelo Castanheira
nm6073518	1	Siti Kamaluddin
nm0321687	1	Vera Glagoleva
nm5639913	1	Hong Ho
nm0451326	1	Sohail Khan
nm2152117	1	Azim Shaikh
nm4352723	1	Hakan Yonat
nm0857002	1	Viji Thampi
nm2778969	1	M.A. Nishad
nm2384535	1	Suresh
nm0780999	1	Dorothée Sebbagh
nm0458517	1	Mitchell Klebanoff
nm0761349	1	Kelly Sandefur
nm1335075	1	V. Nagaraj
nm0304541	1	Dennis Gansel
nm0913876	1	Takeshi Watanabe
nm1691076	2	Katharina Schöde
nm0002973	1	Lev L. Spiro
nm0433347	1	Audrius Juzenas
nm1976506	1	Anil C. Menon
nm5870374	1	Fabrice Begotti
nm6859022	1	Sang Jun Park
nm6121213	1	Thangam Saravanan
nm0151533	1	Ravi K. Chandran
nm0593610	1	Mike Mitchell
nm0213354	1	Jamel Debbouze
nm0618898	1	Sajid Nadiadwala
nm6590132	1	N.V. Nirmal Kumar
nm7807022	1	Ravi Arasu
nm0262733	1	Marcy Ronen
nm3389464	1	Tae-hun Kim
nm1954523	1	Pyo Min-soo
nm6017262	1	Steve Cheng
nm0213306	1	Melissa Monet
nm0134618	1	Marilyne Canto
nm2151556	1	Yoon Jong-bin
nm0436302	1	Pawan Kalyan
nm0476064	1	Alex Kurtzman
nm0157799	1	Wellson Chin
nm0395262	1	Israel Horovitz
nm0653768	1	George Ovashvili
nm2619779	1	Hafsteinn Gunnar Sigurðsson
nm0944630	1	Honghui Xu
nm0613359	1	Francesco Munzi
nm0494066	2	Isild Le Besco
nm0550059	2	Vincenzo Marra
nm0714437	2	Marc Recha
nm0220600	1	Scott Derrickson
nm1979074	1	Jaturong Mokjok
nm0322144	1	Richard Glatzer
nm0922903	1	Wash Westmoreland
nm5551605	1	Loïc Hecht
nm3295740	1	Jonathan Millet
nm2720987	1	Emilie Desjardins
nm1056097	1	Pablo Rosenblatt
nm1027519	1	Javier Ruiz Caldera
nm0695089	1	Pisut Praesangeam
nm1446111	1	Matías Piñeiro
nm2254150	1	Adrián Biniez
nm2317211	1	Michael Tuviera
nm3373941	1	Romain Basset
nm0644550	1	Hiroshi Ogawa
nm1253546	1	Syllas Tzoumerkas
nm5970433	1	Yunsun Han
nm0594892	1	Ariane Mnouchkine
nm0957772	1	Rob Zombie
nm2108768	1	Nicolas Castro
nm0376664	1	Stewart Hendler
nm0836423	1	Michael Sturminger
nm0519594	1	Andrew Loo
nm2253272	1	Carlos Casas
nm1356503	1	Seng Tat Liew
nm0354451	1	Szabolcs Hajdu
nm1333852	1	Sepideh Farsi
nm1183062	1	Stefan Liberski
nm1601029	1	Abd Al Malik
nm7843279	1	K. Madesh
nm1029649	1	Aurélien Gerbault
nm4880881	1	Joe Whiteaker
nm0605741	1	Yoshimitsu Morita
nm2128882	1	Inés María Barrionuevo
nm1161933	1	Paul Cowan
nm5704457	1	Amer Shomali
nm3843101	1	Julien Simonet
nm0658571	1	David Palmieri
nm5875315	1	Guru Deshpande
nm0841291	1	Ognjen Svilicic
nm1519258	1	Brian Clyde
nm0371684	1	David Hayter
nm0059977	1	Peter Paul Basler
nm0754693	1	Luciano Saber
nm1783265	2	Tim Miller
nm0000776	1	Michael Apted
nm1488800	1	Ti West
nm3620699	1	Phil Condit
nm0572755	1	Gordon McLennan
nm0573732	1	Sean McNamara
nm0017979	1	Salome Aleksi-Meskhishvili
nm0659182	1	Olivier Panchot
nm1654784	1	Mario Fanfani
nm0212201	1	Christian De Vita
nm3611349	1	Jordan Vogt-Roberts
nm0375991	1	Hanna Hemilä
nm0513554	1	Zach Lipovsky
nm1278095	1	Junjie Zhai
nm3760640	1	Xiaoxing Zhai
nm1614980	4	Cheyenne Carron
nm5958788	1	Julien Neel
nm5589994	1	Natalie Saracco
nm2178458	1	Janus Metz
nm4688335	1	Anand Kumar
nm0384886	1	Fredrik Hiller
nm3069600	1	Sadyk Sher-Niyaz
nm0001775	1	Whit Stillman
nm1249945	1	Shaad Ali
nm4423315	1	Akifumi Zako
nm2361914	1	Lourens Blok
nm0780014	1	Pierre-Olivier Scotto
nm3311772	1	Johnny Tabor
nm4769490	1	Jac Mulder
nm1480447	1	Eduardo Barraza
nm1962933	1	Cire Hensman
nm1963352	1	Matthew Hensman
nm2205956	1	Erken Ialgashev
nm1031279	1	David Llauger Meiselman
nm1378747	1	Greg Francis
nm0189929	1	Pol Cruchten
nm3118757	1	Masaharu Take
nm0992027	1	Kamal Sadanah
nm4084364	1	Benjamin Crotty
nm1703817	1	Franck Ribière
nm1349818	1	Anna Boden
nm0281396	1	Ryan Fleck
nm2128335	1	J Blakeson
nm0000080	1	Orson Welles
nm0666702	1	Peter Pau
nm2800789	1	Tianyu Zhao
nm4950731	1	Brahim Chkiri
nm0318916	1	Craig Gillespie
nm3273000	1	Max Joseph
nm3954257	1	Krishna Chaitanya
nm0587413	1	Kristijan Milic
nm0411966	1	Imunga Ivanga
nm4110102	1	Raja Chanda
nm2036003	1	Jay Abello
nm2403079	1	Dominic Burns
nm0759368	1	Gabriele Salvatores
nm2238569	1	Tadayoshi Yamamuro
nm2282696	1	Tomoki Kyôda
nm3525467	1	Petra Costa
nm2158362	1	Lea Glob
nm3583770	1	J.M.R. Luna
nm2410311	1	Dean Israelite
nm4078217	1	Matthew Ninaber
nm14894296	1	Aneel Kanneganti
nm4953452	1	Ani Kanneganti
nm11807076	1	Sukh Dhillon
nm2132883	1	Alain Darborg
nm3701304	1	Jami
nm4913606	1	Summer Nicks
nm1757777	1	Dave Green
nm1745907	1	Florian Schott
nm4201845	1	Petr Kubik
nm6359328	1	David Kocar
nm5224007	1	Ticiana Augusto Lima
nm3845823	1	Guto Parente
nm1037826	1	Fabián Forte
nm0520875	1	Nicanor Loreti
nm2199286	1	Jie Han
nm1197963	1	Philippe Kohly
nm2379331	1	François Simard
nm2377436	1	Anouk Whissell
nm2375643	1	Yoann-Karl Whissell
nm1419321	1	Alante Kavaite
nm0757651	1	João Salaviza
nm2518118	2	Taichi Ishidate
nm2856917	1	Ifa Isfansyah
nm1922660	1	Jeta Amata
nm1046566	1	Dustin Rikert
nm2085752	1	Jabbar Raisani
nm1027891	1	Theo Avgerinos
nm2279430	1	Amit Ravindernath Sharma
nm0430485	1	Lal Jose
nm0913818	1	Katsuya Watanabe
nm0583931	1	Joe Miale
nm0001401	1	Angelina Jolie
nm1634764	1	Lorenzo Sportiello
nm1940598	1	Héctor Gálvez
nm2193400	1	Juliana Rojas
nm1834561	1	Sophie Deraspe
nm6390278	1	Vafomba Donzo
nm0005033	1	Sammo Kam-Bo Hung
nm2782185	1	Rupert Sanders
nm0644850	1	Kôhei Oguri
nm0343472	1	Paul Gross
nm1636776	1	Noam Kaplan
nm1467511	1	Adam Silver
nm0062341	1	Michael Baumgarten
nm0462076	1	Tsuneo Kobayashi
nm1761722	1	Enrique Begné
nm0269170	1	Étienne Faure
nm1126800	1	Stéphane Meunier
nm0483770	1	Christophe Lamotte
nm0313021	1	Maxim Genchev
nm2749302	1	Nikolai Maksimov Genchev
nm2790548	1	Yû Irie
nm0350099	1	Patricio Guzmán
nm3585286	1	Dang Di Phan
nm1417197	1	Justin Timpane
nm0603287	1	Joseph Morder
nm0004784	1	Tony Bui
